"","Date","hour","Account","month","day","year","kWh","Day.of.Week","Weekday","Peakhour","Temperature","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees"
"6454","2014-09-26","20","26908650026","9","26","2014","149.52000","5","1","0","64.0"," 52.0","65","30.16","   10.0","Calm","Calm","Partly Cloudy","  0"
"6455","2014-09-26","21","26908650026","9","26","2014","106.93000","5","1","0","64.0"," 52.0","65","30.17","   10.0","Calm","Calm","Partly Cloudy","  0"
"6456","2014-09-26","22","26908650026","9","26","2014"," 94.60000","5","1","0","64.0"," 52.0","65","30.17","   10.0","West","3.5","Partly Cloudy","280"
"6457","2014-09-26","23","26908650026","9","26","2014"," 91.68000","5","1","0","62.1"," 53.1","72","30.16","   10.0","Calm","Calm","Partly Cloudy","  0"
"6458","2014-09-27"," 0","26908650026","9","27","2014"," 91.55000","6","0","0","62.1"," 53.1","72","30.16","   10.0","WNW","6.9","Partly Cloudy","300"
"6459","2014-09-27"," 1","26908650026","9","27","2014"," 91.64000","6","0","0","61.0"," 53.1","75","30.15","   10.0","WNW","5.8","Partly Cloudy","290"
"6460","2014-09-27"," 2","26908650026","9","27","2014"," 91.65000","6","0","0","60.1"," 54.0","80","30.14","   10.0","NW","4.6","Partly Cloudy","320"
"6461","2014-09-27"," 3","26908650026","9","27","2014"," 92.10000","6","0","0","61.0"," 55.0","81","30.14","   10.0","NW","5.8","Partly Cloudy","320"
"6462","2014-09-27"," 4","26908650026","9","27","2014"," 92.12000","6","0","0","61.0"," 54.0","78","30.15","   10.0","NW","8.1","Clear","320"
"6463","2014-09-27"," 5","26908650026","9","27","2014"," 92.21000","6","0","0","61.0"," 54.0","78","30.15","   10.0","WNW","5.8","Partly Cloudy","300"
"6464","2014-09-27"," 6","26908650026","9","27","2014"," 91.91000","6","0","0","61.0"," 54.0","78","30.16","   10.0","WNW","9.2","Partly Cloudy","300"
"6465","2014-09-27"," 7","26908650026","9","27","2014","183.47000","6","0","1","64.0"," 54.0","70","30.17","   10.0","WNW","5.8","Partly Cloudy","300"
"6466","2014-09-27"," 8","26908650026","9","27","2014","222.52000","6","0","1","68.0"," 55.0","63","30.17","   10.0","NW","8.1","Clear","320"
"6467","2014-09-27"," 9","26908650026","9","27","2014","240.09999","6","0","1","72.0"," 55.0","55","30.18","   10.0","NW","6.9","Clear","320"
"6468","2014-09-27","10","26908650026","9","27","2014","253.41999","6","0","1","75.0"," 55.0","50","30.18","   10.0","West","4.6","Clear","260"
"6469","2014-09-27","11","26908650026","9","27","2014","261.44000","6","0","1","79.0"," 55.0","44","30.17","   10.0","WSW","4.6","Clear","240"
"6470","2014-09-27","12","26908650026","9","27","2014","265.68999","6","0","1","80.1"," 53.1","39","30.16","   10.0","SSW","3.5","Clear","200"
"6471","2014-09-27","13","26908650026","9","27","2014","270.20000","6","0","1","79.0"," 52.0","39","30.14","   10.0","SE","6.9","Clear","130"
"6472","2014-09-27","14","26908650026","9","27","2014","162.16999","6","0","1","80.1"," 53.1","39","30.14","   10.0","SE","8.1","Clear","130"
"6473","2014-09-27","15","26908650026","9","27","2014","157.16000","6","0","1","79.0"," 54.0","42","30.13","   10.0","SE","6.9","Clear","140"
"6474","2014-09-27","16","26908650026","9","27","2014","146.77000","6","0","1","77.0"," 55.9","48","30.13","   10.0","East","5.8","Clear"," 90"
"6475","2014-09-27","17","26908650026","9","27","2014","127.89000","6","0","1","73.9"," 55.0","52","30.12","   10.0","ESE","4.6","Clear","110"
"6476","2014-09-27","18","26908650026","9","27","2014","125.32000","6","0","1","72.0"," 55.9","57","30.13","   10.0","Calm","Calm","Clear","  0"
"6477","2014-09-27","19","26908650026","9","27","2014","123.85000","6","0","0","71.1"," 57.0","61","30.14","   10.0","South","5.8","Clear","170"
"6478","2014-09-27","20","26908650026","9","27","2014","120.53999","6","0","0","70.0"," 57.9","65","30.15","   10.0","South","4.6","Clear","190"
"6479","2014-09-27","21","26908650026","9","27","2014"," 96.66000","6","0","0","68.0"," 57.0","68","30.15","   10.0","SSW","4.6","Clear","210"
"6480","2014-09-27","22","26908650026","9","27","2014"," 90.63000","6","0","0","66.9"," 57.9","73","30.16","   10.0","SSW","3.5","Clear","200"
"6481","2014-09-27","23","26908650026","9","27","2014"," 91.40000","6","0","0","64.9"," 57.9","78","30.15","   10.0","South","3.5","Clear","190"
"6482","2014-09-28"," 0","26908650026","9","28","2014"," 91.26000","0","0","0","64.0"," 59.0","84","30.16","   10.0","SW","3.5","Clear","220"
"6483","2014-09-28"," 1","26908650026","9","28","2014"," 91.65000","0","0","0","63.0"," 59.0","87","30.15","   10.0","Calm","Calm","Clear","  0"
"6484","2014-09-28"," 2","26908650026","9","28","2014"," 91.83000","0","0","0","62.1"," 59.0","90","30.15","   10.0","Calm","Calm","Clear","  0"
"6485","2014-09-28"," 3","26908650026","9","28","2014"," 91.86000","0","0","0","61.0"," 57.9","90","30.14","   10.0","Calm","Calm","Clear","  0"
"6486","2014-09-28"," 4","26908650026","9","28","2014"," 92.08000","0","0","0","61.0"," 57.9","90","30.15","   10.0","Calm","Calm","Clear","  0"
"6487","2014-09-28"," 5","26908650026","9","28","2014"," 92.41000","0","0","0","60.1"," 57.9","93","30.15","    9.0","Calm","Calm","Clear","  0"
"6488","2014-09-28"," 6","26908650026","9","28","2014"," 92.05000","0","0","0","60.1"," 57.9","93","30.16","    8.0","Calm","Calm","Clear","  0"
"6489","2014-09-28"," 7","26908650026","9","28","2014"," 97.69000","0","0","1","64.0"," 61.0","90","30.16","    8.0","Calm","Calm","Clear","  0"
"6490","2014-09-28"," 8","26908650026","9","28","2014","106.28000","0","0","1","66.9"," 60.1","79","30.15","    8.0","SSE","3.5","Clear","150"
"6491","2014-09-28"," 9","26908650026","9","28","2014","125.03999","0","0","1","72.0"," 60.1","66","30.13","    8.0","South","5.8","Clear","180"
"6492","2014-09-28","10","26908650026","9","28","2014","130.97999","0","0","1","77.0"," 61.0","58","30.11","   10.0","Variable","4.6","Clear","  0"
"6493","2014-09-28","11","26908650026","9","28","2014","131.81000","0","0","1","77.0"," 61.0","58","30.08","   10.0","SE","5.8","Clear","130"
"6494","2014-09-28","12","26908650026","9","28","2014","132.39000","0","0","1","81.0"," 60.1","49","30.06","   10.0","SE","5.8","Clear","130"
"6495","2014-09-28","13","26908650026","9","28","2014","133.05999","0","0","1","86.0"," 59.0","40","30.04","   10.0","West","8.1","Clear","270"
"6496","2014-09-28","14","26908650026","9","28","2014","118.50000","0","0","1","86.0"," 60.1","41","30.02","   10.0","Variable","3.5","Partly Cloudy","  0"
"6497","2014-09-28","15","26908650026","9","28","2014","116.15000","0","0","1","82.0"," 61.0","49","30.00","   10.0","Variable","5.8","Scattered Clouds","  0"
"6498","2014-09-28","16","26908650026","9","28","2014","116.93000","0","0","1","78.1"," 60.1","54","29.99","   10.0","SE","3.5","Scattered Clouds","140"
"6499","2014-09-28","17","26908650026","9","28","2014","118.06000","0","0","1","82.9"," 61.0","47","30.00","   10.0","WNW","9.2","Mostly Cloudy","290"
"6500","2014-09-28","18","26908650026","9","28","2014","115.95000","0","0","1","82.0"," 57.9","44","29.99","   10.0","West","10.4","Scattered Clouds","260"
"6501","2014-09-28","19","26908650026","9","28","2014","113.44000","0","0","0","79.0"," 59.0","50","29.99","   10.0","WSW","6.9","Scattered Clouds","240"
"6502","2014-09-28","20","26908650026","9","28","2014"," 98.68000","0","0","0","75.0"," 60.1","60","29.99","   10.0","SW","6.9","Mostly Cloudy","230"
"6503","2014-09-28","21","26908650026","9","28","2014"," 91.04000","0","0","0","73.0"," 61.0","66","29.99","   10.0","SW","9.2","Scattered Clouds","220"
"6504","2014-09-28","22","26908650026","9","28","2014"," 90.25000","0","0","0","72.0"," 61.0","68","29.98","   10.0","WSW","9.2","Scattered Clouds","240"
"6505","2014-09-28","23","26908650026","9","28","2014"," 91.01000","0","0","0","69.1"," 61.0","75","29.98","   10.0","SW","9.2","Scattered Clouds","220"
"6506","2014-09-29"," 0","26908650026","9","29","2014"," 90.83000","1","1","0","68.0"," 61.0","78","29.97","   10.0","SW","8.1","Partly Cloudy","230"
"6507","2014-09-29"," 1","26908650026","9","29","2014"," 91.13000","1","1","0","68.0"," 61.0","78","29.97","   10.0","WSW","9.2","Clear","240"
"6508","2014-09-29"," 2","26908650026","9","29","2014"," 91.42000","1","1","0","66.9"," 60.1","79","29.96","   10.0","WSW","5.8","Partly Cloudy","250"
"6509","2014-09-29"," 3","26908650026","9","29","2014"," 91.57000","1","1","0","66.0"," 60.1","81","29.96","   10.0","WSW","3.5","Partly Cloudy","240"
"6510","2014-09-29"," 4","26908650026","9","29","2014"," 91.21000","1","1","0","66.9"," 60.1","79","29.95","   10.0","West","8.1","Clear","270"
"6511","2014-09-29"," 5","26908650026","9","29","2014"," 92.41000","1","1","0","68.0"," 59.0","73","29.95","   10.0","WNW","4.6","Partly Cloudy","290"
"6512","2014-09-29"," 6","26908650026","9","29","2014","274.98999","1","1","0","66.9"," 57.9","73","29.96","   10.0","West","5.8","Mostly Cloudy","280"
"6513","2014-09-29"," 7","26908650026","9","29","2014","316.97999","1","1","1","66.9"," 57.9","73","29.96","   10.0","West","5.8","Mostly Cloudy","280"
"6514","2014-09-29"," 8","26908650026","9","29","2014","317.33999","1","1","1","69.1"," 57.0","65","29.97","   10.0","NNW","4.6","Overcast","330"
"6515","2014-09-29"," 9","26908650026","9","29","2014","324.95000","1","1","1","70.0"," 57.0","63","29.98","   10.0","NNW","4.6","Overcast","330"
"6516","2014-09-29","10","26908650026","9","29","2014","328.40999","1","1","1","71.1"," 59.0","66","29.97","   10.0","NNE","5.8","Overcast"," 20"
"6517","2014-09-29","11","26908650026","9","29","2014","326.73999","1","1","1","72.0"," 59.0","64","29.97","   10.0","ENE","8.1","Overcast"," 70"
"6518","2014-09-29","12","26908650026","9","29","2014","319.01000","1","1","1","73.0"," 57.9","59","29.97","   10.0","NE","10.4","Mostly Cloudy"," 50"
"6519","2014-09-29","13","26908650026","9","29","2014","318.79999","1","1","1","72.0"," 57.9","61","29.97","   10.0","ENE","12.7","Scattered Clouds"," 70"
"6520","2014-09-29","14","26908650026","9","29","2014","304.42000","1","1","1","70.0"," 57.0","63","29.95","   10.0","ENE","12.7","Mostly Cloudy"," 60"
"6521","2014-09-29","15","26908650026","9","29","2014","297.90999","1","1","1","66.9"," 59.0","76","29.96","   10.0","NE","17.3","Overcast"," 50"
"6522","2014-09-29","16","26908650026","9","29","2014","284.83999","1","1","1","64.0"," 59.0","84","29.98","    8.0","NE","13.8","Overcast"," 50"
"6523","2014-09-29","17","26908650026","9","29","2014","233.75999","1","1","1","62.1"," 59.0","90","29.99","    5.0","NE","12.7","Overcast"," 40"
"6524","2014-09-29","18","26908650026","9","29","2014","167.75000","1","1","1","61.0"," 57.9","90","30.00","    5.0","NNE","12.7","Overcast"," 30"
"6525","2014-09-29","19","26908650026","9","29","2014","154.49000","1","1","0","60.1"," 57.0","90","30.01","    5.0","NNE","13.8","Overcast"," 20"
"6526","2014-09-29","20","26908650026","9","29","2014","144.74000","1","1","0","59.0"," 57.0","93","30.01","    4.0","NNE","16.1","Overcast"," 30"
"6527","2014-09-29","21","26908650026","9","29","2014","107.98000","1","1","0","57.9"," 55.9","93","30.02","    1.0","NNE","12.7","Overcast"," 30"
"6528","2014-09-29","22","26908650026","9","29","2014","102.87000","1","1","0","57.9"," 57.0","97","30.02","    1.5","North","11.5","Light Rain"," 10"
"6529","2014-09-29","23","26908650026","9","29","2014","102.15000","1","1","0","57.0"," 55.9","96","30.01","    1.5","North","13.8","Overcast"," 10"
"6530","2014-09-30"," 0","26908650026","9","30","2014","102.54000","2","1","0","57.0"," 55.0","93","30.02","    2.0","North","9.2","Overcast"," 10"
"6531","2014-09-30"," 1","26908650026","9","30","2014","102.50000","2","1","0","57.0"," 55.0","93","30.01","    2.0","North","8.1","Light Rain","360"
"6532","2014-09-30"," 2","26908650026","9","30","2014","102.68000","2","1","0","57.0"," 55.0","93","30.02","    7.0","North","8.1","Overcast"," 10"
"6533","2014-09-30"," 3","26908650026","9","30","2014","102.74000","2","1","0","57.0"," 55.0","93","30.01","    7.0","North","11.5","Light Rain"," 10"
"6534","2014-09-30"," 4","26908650026","9","30","2014","102.91000","2","1","0","57.0"," 55.0","93","30.00","   10.0","NNE","12.7","Overcast"," 20"
"6535","2014-09-30"," 5","26908650026","9","30","2014","103.35000","2","1","0","55.9"," 54.0","93","30.01","    9.0","NNE","11.5","Overcast"," 20"
"6536","2014-09-30"," 6","26908650026","9","30","2014","244.73999","2","1","0","55.9"," 54.0","93","30.03","   10.0","NNE","10.4","Overcast"," 30"
"6537","2014-09-30"," 7","26908650026","9","30","2014","286.17000","2","1","1","55.9"," 55.0","97","30.04","    5.0","NNE","9.2","Light Rain"," 20"
"6538","2014-09-30"," 8","26908650026","9","30","2014","296.44000","2","1","1","55.9"," 55.0","97","30.04","   10.0","NNE","12.7","Overcast"," 20"
"6539","2014-09-30"," 9","26908650026","9","30","2014","292.70999","2","1","1","55.9"," 54.0","93","30.06","   10.0","NNE","8.1","Overcast"," 20"
"6540","2014-09-30","10","26908650026","9","30","2014","292.97999","2","1","1","55.9"," 55.0","97","30.05","   10.0","NE","8.1","Light Rain"," 50"
"6541","2014-09-30","11","26908650026","9","30","2014","295.43999","2","1","1","55.9"," 55.0","97","30.04","   10.0","NNE","8.1","Light Rain"," 20"
"6542","2014-09-30","12","26908650026","9","30","2014","287.02999","2","1","1","57.0"," 55.0","93","30.04","   10.0","NE","8.1","Light Rain"," 40"
"6543","2014-09-30","13","26908650026","9","30","2014","284.06000","2","1","1","57.0"," 55.0","93","30.02","    9.0","NE","10.4","Light Rain"," 40"
"6544","2014-09-30","14","26908650026","9","30","2014","276.01999","2","1","1","57.0"," 55.0","93","30.00","    6.0","North","12.7","Rain"," 10"
"6545","2014-09-30","15","26908650026","9","30","2014","274.11999","2","1","1","55.9"," 54.0","93","30.01","    7.0","NNE","9.2","Light Rain"," 20"
"6546","2014-09-30","16","26908650026","9","30","2014","277.49999","2","1","1","55.9"," 55.0","97","30.00","    9.0","NNE","10.4","Light Rain"," 20"
"6547","2014-09-30","17","26908650026","9","30","2014","226.53999","2","1","1","55.9"," 54.0","93","30.02","    8.0","North","9.2","Light Rain"," 10"
"6548","2014-09-30","18","26908650026","9","30","2014","171.55999","2","1","1","55.9"," 54.0","93","30.03","   10.0","North","8.1","Overcast"," 10"
"6549","2014-09-30","19","26908650026","9","30","2014","151.68000","2","1","0","55.9"," 54.0","93","30.04","   10.0","NE","6.9","Overcast"," 50"
"6550","2014-09-30","20","26908650026","9","30","2014","142.52000","2","1","0","57.0"," 55.0","93","30.04","   10.0","NNE","10.4","Overcast"," 20"
"6551","2014-09-30","21","26908650026","9","30","2014","105.08000","2","1","0","57.9"," 55.9","93","30.02","    1.0","NNE","12.7","Overcast"," 30"
"6552","2014-09-30","22","26908650026","9","30","2014"," 94.77000","2","1","0","57.0"," 55.0","93","30.04","   10.0","North","9.2","Light Rain"," 10"
"6553","2014-09-30","23","26908650026","9","30","2014"," 94.80000","2","1","0","57.0"," 55.0","93","30.04","   10.0","North","6.9","Light Rain","360"
"6554","2014-10-01"," 0","26908650026","10","1","2014"," 95.03000","3","1","0","57.0"," 55.0","93","30.04","   10.0","North","8.1","Overcast"," 10"
"6555","2014-10-01"," 1","26908650026","10","1","2014"," 94.88000","3","1","0","57.0"," 55.9","96","30.04","   10.0","NNE","13.8","Overcast"," 30"
"6556","2014-10-01"," 2","26908650026","10","1","2014"," 94.93000","3","1","0","57.0"," 55.0","93","30.02","    7.0","North","8.1","Overcast"," 10"
"6557","2014-10-01"," 3","26908650026","10","1","2014"," 95.21000","3","1","0","57.0"," 55.0","93","30.01","    7.0","North","11.5","Light Rain"," 10"
"6558","2014-10-01"," 4","26908650026","10","1","2014"," 94.72000","3","1","0","57.2"," 55.4","94","30.02","   10.0","NNE","13.8","Overcast"," 20"
"6559","2014-10-01"," 5","26908650026","10","1","2014"," 94.47000","3","1","0","57.0"," 55.0","93","30.03","   10.0","NNE","15","Overcast"," 20"
"6560","2014-10-01"," 6","26908650026","10","1","2014","232.64999","3","1","0","57.0"," 55.9","96","30.04","    7.0","NNE","12.7","Overcast"," 20"
"6561","2014-10-01"," 7","26908650026","10","1","2014","287.83999","3","1","1","57.0"," 55.9","96","30.05","    4.0","NNE","16.1","Overcast"," 20"
"6562","2014-10-01"," 8","26908650026","10","1","2014","294.26000","3","1","1","57.0"," 55.9","96","30.06","    3.0","NNE","16.1","Overcast"," 20"
"6563","2014-10-01"," 9","26908650026","10","1","2014","299.49999","3","1","1","57.0"," 55.9","96","30.07","    3.0","NNE","16.1","Light Rain"," 20"
"6564","2014-10-01","10","26908650026","10","1","2014","295.39999","3","1","1","55.9"," 55.0","97","30.05","   10.0","NE","8.1","Light Rain"," 50"
"6565","2014-10-01","11","26908650026","10","1","2014","297.41999","3","1","1","57.0"," 55.9","96","30.08","    3.0","NNE","15","Rain"," 20"
"6566","2014-10-01","12","26908650026","10","1","2014","291.56000","3","1","1","57.0"," 55.9","96","30.09","    2.5","NNE","15","Rain"," 30"
"6567","2014-10-01","13","26908650026","10","1","2014","284.16999","3","1","1","55.9"," 55.9","100","30.07","    3.0","NNE","12.7","Rain"," 30"
"6568","2014-10-01","14","26908650026","10","1","2014","276.24000","3","1","1","55.9"," 55.0","97","30.06","    3.0","NE","20.7","Rain"," 40"
"6569","2014-10-01","15","26908650026","10","1","2014","268.33999","3","1","1","57.0"," 55.9","96","30.06","    3.0","NE","18.4","Light Rain"," 40"
"6570","2014-10-01","16","26908650026","10","1","2014","271.31999","3","1","1","55.9"," 55.0","97","30.07","    3.0","NE","13.8","Light Rain"," 40"
"6571","2014-10-01","17","26908650026","10","1","2014","222.33000","3","1","1","55.9"," 55.0","97","30.08","    3.0","NE","16.1","Light Rain"," 40"
"6572","2014-10-01","18","26908650026","10","1","2014","169.48000","3","1","1","57.0"," 55.9","96","30.08","    3.0","NNE","16.1","Light Rain"," 30"
"6573","2014-10-01","19","26908650026","10","1","2014","156.71999","3","1","0","57.0"," 55.9","96","30.09","    3.0","NNE","19.6","Light Rain"," 30"
"6574","2014-10-01","20","26908650026","10","1","2014","152.70000","3","1","0","57.0"," 55.9","96","30.09","    3.0","NNE","19.6","Light Rain"," 30"
"6575","2014-10-01","21","26908650026","10","1","2014","111.94000","3","1","0","57.0"," 55.9","96","30.11","    3.0","NNE","17.3","Light Rain"," 30"
"6576","2014-10-01","22","26908650026","10","1","2014","100.78000","3","1","0","55.9"," 55.9","100","30.10","    2.0","NE","16.1","Light Rain"," 40"
"6577","2014-10-01","23","26908650026","10","1","2014"," 96.08000","3","1","0","55.9"," 55.9","100","30.11","    2.0","NNE","18.4","Rain"," 30"
"6578","2014-10-02"," 0","26908650026","10","2","2014"," 96.00000","4","1","0","55.9"," 55.9","100","30.10","    2.0","NNE","16.1","Heavy Rain"," 20"
"6579","2014-10-02"," 1","26908650026","10","2","2014"," 96.24000","4","1","0","55.9"," 55.0","97","30.11","    9.0","NNE","13.8","Light Rain"," 20"
"6580","2014-10-02"," 2","26908650026","10","2","2014"," 96.15000","4","1","0","55.9"," 55.0","97","30.11","    5.0","NNE","17.3","Light Rain"," 30"
"6581","2014-10-02"," 3","26908650026","10","2","2014"," 96.32000","4","1","0","55.0"," 54.0","96","30.12","   10.0","NNE","19.6","Light Rain"," 30"
"6582","2014-10-02"," 4","26908650026","10","2","2014"," 96.73000","4","1","0","55.0"," 54.0","96","30.13","    6.0","NNE","21.9","Overcast"," 30"
"6583","2014-10-02"," 5","26908650026","10","2","2014"," 95.94000","4","1","0","55.0"," 54.0","96","30.14","    6.0","NNE","19.6","Light Rain"," 30"
"6584","2014-10-02"," 6","26908650026","10","2","2014","231.83999","4","1","0","55.0"," 54.0","96","30.14","    4.0","NNE","17.3","Rain"," 30"
"6585","2014-10-02"," 7","26908650026","10","2","2014","295.21999","4","1","1","55.0"," 54.0","96","30.15","    7.0","NNE","15","Light Rain"," 20"
"6586","2014-10-02"," 8","26908650026","10","2","2014","301.65999","4","1","1","55.0"," 54.0","96","30.16","   10.0","NNE","16.1","Light Rain"," 20"
"6587","2014-10-02"," 9","26908650026","10","2","2014","302.16999","4","1","1","54.0"," 53.1","97","30.17","   10.0","NE","18.4","Overcast"," 40"
"6588","2014-10-02","10","26908650026","10","2","2014","302.02999","4","1","1","54.0"," 53.1","97","30.18","   10.0","NNE","16.1","Overcast"," 20"
"6589","2014-10-02","11","26908650026","10","2","2014","302.71000","4","1","1","54.0"," 53.1","97","30.17","    6.0","NNE","15","Overcast"," 20"
"6590","2014-10-02","12","26908650026","10","2","2014","299.19000","4","1","1","55.0"," 52.0","89","30.17","   10.0","NNE","15","Overcast"," 20"
"6591","2014-10-02","13","26908650026","10","2","2014","291.55999","4","1","1","54.0"," 52.0","93","30.16","   10.0","NNE","15","Overcast"," 30"
"6592","2014-10-02","14","26908650026","10","2","2014","279.50999","4","1","1","54.0"," 50.0","86","30.16","   10.0","NE","15","Overcast"," 40"
"6593","2014-10-02","15","26908650026","10","2","2014","275.04999","4","1","1","54.0"," 50.0","86","30.16","   10.0","NE","12.7","Overcast"," 40"
"6594","2014-10-02","16","26908650026","10","2","2014","272.02999","4","1","1","54.0"," 50.0","86","30.14","   10.0","NNE","13.8","Overcast"," 30"
"6595","2014-10-02","17","26908650026","10","2","2014","221.00000","4","1","1","54.0"," 48.0","80","30.15","   10.0","NNE","10.4","Mostly Cloudy"," 20"
"6596","2014-10-02","18","26908650026","10","2","2014","166.53000","4","1","1","52.0"," 48.0","86","30.16","   10.0","NNE","10.4","Scattered Clouds"," 20"
"6597","2014-10-02","19","26908650026","10","2","2014","151.14000","4","1","0","52.0"," 48.0","86","30.17","   10.0","NNW","6.9","Partly Cloudy","330"
"6598","2014-10-02","20","26908650026","10","2","2014","143.48000","4","1","0","52.0"," 48.0","86","30.17","   10.0","NNW","9.2","Clear","330"
"6599","2014-10-02","21","26908650026","10","2","2014","106.14000","4","1","0","51.1"," 48.0","89","30.15","   10.0","North","5.8","Clear","360"
"6600","2014-10-02","22","26908650026","10","2","2014"," 98.03000","4","1","0","52.0"," 46.9","83","30.15","   10.0","NNW","9.2","Clear","340"
"6601","2014-10-02","23","26908650026","10","2","2014"," 97.73000","4","1","0","51.1"," 46.9","86","30.14","   10.0","NNW","6.9","Clear","330"
"6602","2014-10-03"," 0","26908650026","10","3","2014"," 97.72000","5","1","0","51.1"," 46.0","83","30.14","   10.0","NNW","8.1","Clear","330"
"6603","2014-10-03"," 1","26908650026","10","3","2014"," 97.43000","5","1","0","50.0"," 46.0","86","30.13","   10.0","NNW","8.1","Clear","340"
"6604","2014-10-03"," 2","26908650026","10","3","2014"," 98.04000","5","1","0","50.0"," 46.0","86","30.11","   10.0","NW","8.1","Clear","320"
"6605","2014-10-03"," 3","26908650026","10","3","2014"," 97.82000","5","1","0","48.9"," 46.0","90","30.11","   10.0","NNW","5.8","Clear","340"
"6606","2014-10-03"," 4","26908650026","10","3","2014"," 98.30000","5","1","0","48.9"," 46.9","93","30.11","   10.0","North","8.1","Clear","350"
"6607","2014-10-03"," 5","26908650026","10","3","2014"," 97.63000","5","1","0","48.0"," 46.9","96","30.11","   10.0","NNW","5.8","Clear","340"
"6608","2014-10-03"," 6","26908650026","10","3","2014","221.03999","5","1","0","48.0"," 46.9","96","30.11","   10.0","North","8.1","Scattered Clouds","360"
"6609","2014-10-03"," 7","26908650026","10","3","2014","282.54999","5","1","1","48.9"," 46.9","93","30.11","   10.0","North","6.9","Scattered Clouds","350"
"6610","2014-10-03"," 8","26908650026","10","3","2014","285.48000","5","1","1","50.0"," 48.2","94","30.11","   10.0","North","9.2","Mostly Cloudy","350"
"6611","2014-10-03"," 9","26908650026","10","3","2014","292.34999","5","1","1","52.0"," 48.9","89","30.10","   10.0","North","8.1","Mostly Cloudy","350"
"6612","2014-10-03","10","26908650026","10","3","2014","293.77999","5","1","1","53.1"," 50.0","89","30.10","   10.0","North","11.5","Overcast"," 10"
"6613","2014-10-03","11","26908650026","10","3","2014","293.54999","5","1","1","53.1"," 50.0","89","30.10","   10.0","North","11.5","Overcast"," 10"
"6614","2014-10-03","12","26908650026","10","3","2014","285.91999","5","1","1","54.0"," 50.0","86","30.07","   10.0","NNE","12.7","Overcast"," 30"
"6615","2014-10-03","13","26908650026","10","3","2014","276.30999","5","1","1","54.0"," 48.9","83","30.05","   10.0","NE","10.4","Overcast"," 40"
"6616","2014-10-03","14","26908650026","10","3","2014","263.10999","5","1","1","54.0"," 48.9","83","30.05","   10.0","NE","10.4","Overcast"," 40"
"6617","2014-10-03","15","26908650026","10","3","2014","258.39999","5","1","1","55.0"," 50.0","83","30.02","   10.0","ENE","8.1","Mostly Cloudy"," 60"
"6618","2014-10-03","16","26908650026","10","3","2014","263.50999","5","1","1","55.0"," 48.9","80","30.01","   10.0","NE","4.6","Mostly Cloudy"," 50"
"6619","2014-10-03","17","26908650026","10","3","2014","219.84999","5","1","1","54.0"," 50.0","86","30.01","    8.0","NE","8.1","Mostly Cloudy"," 40"
"6620","2014-10-03","18","26908650026","10","3","2014","165.06000","5","1","1","53.1"," 51.1","93","29.99","    8.0","NE","8.1","Overcast"," 40"
"6621","2014-10-03","19","26908650026","10","3","2014","149.31000","5","1","0","53.1"," 52.0","96","29.98","    4.0","NNE","8.1","Overcast"," 30"
"6622","2014-10-03","20","26908650026","10","3","2014","146.10000","5","1","0","53.1"," 52.0","96","29.97","    4.0","North","6.9","Overcast"," 10"
"6623","2014-10-03","21","26908650026","10","3","2014","122.88000","5","1","0","53.1"," 53.1","100","29.96","    2.5","North","5.8","Overcast","350"
"6624","2014-10-03","22","26908650026","10","3","2014","118.16000","5","1","0","53.1"," 53.1","100","29.94","    4.0","NNW","4.6","Overcast","340"
"6625","2014-10-03","23","26908650026","10","3","2014","117.88000","5","1","0","53.1"," 53.1","100","29.91","    2.0","North","4.6","Overcast"," 10"
"6626","2014-10-04"," 0","26908650026","10","4","2014","109.60000","6","0","0","53.1"," 53.1","100","29.88","    2.0","NNW","3.5","Overcast","340"
"6627","2014-10-04"," 1","26908650026","10","4","2014","102.29000","6","0","0","53.1"," 53.1","100","29.87","    2.0","NNW","3.5","Light Rain","340"
"6628","2014-10-04"," 2","26908650026","10","4","2014","102.35000","6","0","0","53.1"," 53.1","100","29.85","    0.8","Calm","Calm","Overcast","  0"
"6629","2014-10-04"," 3","26908650026","10","4","2014","102.38000","6","0","0","53.1"," 53.1","100","29.85","    0.8","NW","4.6","Overcast","320"
"6630","2014-10-04"," 4","26908650026","10","4","2014","102.65000","6","0","0","53.1"," 53.1","100","29.84","    0.8","NNW","4.6","Overcast","330"
"6631","2014-10-04"," 5","26908650026","10","4","2014","103.27000","6","0","0","53.1"," 53.1","100","29.82","    3.0","NNE","3.5","Overcast"," 20"
"6632","2014-10-04"," 6","26908650026","10","4","2014","102.75000","6","0","0","53.1"," 53.1","100","29.83","    0.5","NW","3.5","Overcast","320"
"6633","2014-10-04"," 7","26908650026","10","4","2014","190.07000","6","0","1","54.0"," 54.0","100","29.81","    0.5","Calm","Calm","Overcast","  0"
"6634","2014-10-04"," 8","26908650026","10","4","2014","227.32999","6","0","1","54.0"," 54.0","100","29.80","    0.5","Calm","Calm","Overcast","  0"
"6635","2014-10-04"," 9","26908650026","10","4","2014","234.35000","6","0","1","55.9"," 55.9","100","29.78","    1.5","SE","4.6","Overcast","130"
"6636","2014-10-04","10","26908650026","10","4","2014","234.23000","6","0","1","57.9"," 57.9","100","29.75","    1.0","East","10.4","Light Rain"," 90"
